"pin [mm]","Freq [GHz]","dB(S(1,1)) []","ang_deg(S(1,1)) [deg]"
3,2.3095,-0.00655077244900948,-40.2459855102071
3,2.30975,-0.00655246488298957,-40.2504585644173
3,2.31,-0.00655415782719514,-40.2549316841171
3,2.31025,-0.00655585128178958,-40.2594048693627
3,2.3105,-0.0065575452469382,-40.2638781202105
3,2.31075,-0.0065592397228073,-40.2683514367168
3,2.311,-0.00656093470956317,-40.272824818938
3,2.31125,-0.00656263020736437,-40.2772982669308
3,2.3115,-0.00656432621638106,-40.2817717807518
3,2.31175,-0.00656602273678338,-40.2862453604577
3,2.312,-0.00656771976872605,-40.2907190061056
3,2.31225,-0.00656941731238113,-40.2951927177523
3,2.3125,-0.00657111536791203,-40.2996664954549
3,2.31275,-0.00657281393548793,-40.3041403392706
3,2.313,-0.00657451301526837,-40.3086142492567
3,2.31325,-0.00657621260742543,-40.3130882254705
3,2.3135,-0.00657791271212443,-40.3175622679695
3,2.31375,-0.00657961332953166,-40.3220363768113
3,2.314,-0.00658131445980763,-40.3265105520537
3,2.31425,-0.00658301610312442,-40.3309847937542
3,2.3145,-0.00658471825964831,-40.335459101971
3,2.31475,-0.00658642092954367,-40.3399334767618
3,2.315,-0.00658812411297969,-40.344407918185
3,2.31525,-0.00658982781012459,-40.3488824262985
3,2.3155,-0.00659153202113887,-40.3533570011608
3,2.31575,-0.00659323674619461,-40.3578316428302
3,2.316,-0.00659494198545908,-40.3623063513652
3,2.31625,-0.00659664773909663,-40.3667811268245
3,2.3165,-0.00659835400727839,-40.3712559692667
3,2.31675,-0.00660006079017064,-40.3757308787507
3,2.317,-0.00660176808793776,-40.3802058553354
3,2.31725,-0.00660347590075278,-40.3846808990798
3,2.3175,-0.00660518422877815,-40.3891560100431
3,2.31775,-0.00660689307218788,-40.3936311882845
3,2.318,-0.0066086024311473,-40.3981064338633
3,2.31825,-0.00661031230582077,-40.402581746839
3,2.3185,-0.00661202269638135,-40.4070571272712
3,2.31875,-0.00661373360299822,-40.4115325752195
3,2.319,-0.00661544502583962,-40.4160080907436
3,2.31925,-0.00661715696506797,-40.4204836739035
3,2.3195,-0.00661886942086115,-40.4249593247592
3,2.31975,-0.00662058239337774,-40.4294350433707
3,2.32,-0.00662229588279851,-40.4339108297982
3,2.32025,-0.00662400988928398,-40.438386684102
3,2.3205,-0.00662572441300814,-40.4428626063426
3,2.32075,-0.00662743945413635,-40.4473385965805
3,2.321,-0.00662915501284261,-40.4518146548763
3,2.32125,-0.00663087108929129,-40.4562907812908
3,2.3215,-0.00663258768365351,-40.4607669758847
3,2.32175,-0.0066343047961062,-40.4652432387191
3,2.322,-0.00663602242680792,-40.469719569855
3,2.32225,-0.00663774057593657,-40.4741959693537
3,2.3225,-0.00663945924366132,-40.4786724372764
3,2.32275,-0.00664117843015041,-40.4831489736844
3,2.323,-0.00664289813557593,-40.4876255786394
3,2.32325,-0.00664461836010997,-40.4921022522029
3,2.3235,-0.00664633910391689,-40.4965789944367
3,2.32375,-0.00664806036717266,-40.5010558054026
3,2.324,-0.00664978215004646,-40.5055326851626
3,2.32425,-0.00665150445271328,-40.5100096337787
3,2.3245,-0.0066532272753375,-40.5144866513131
3,2.32475,-0.00665495061809505,-40.5189637378282
3,2.325,-0.00665667448115514,-40.5234408933863
3,2.32525,-0.00665839886469276,-40.52791811805
3,2.3255,-0.0066601237688771,-40.5323954118818
3,2.32575,-0.00666184919387543,-40.5368727749446
3,2.326,-0.00666357513986756,-40.5413502073011
3,2.32625,-0.00666530160702269,-40.5458277090145
3,2.3265,-0.00666702859550905,-40.5503052801477
3,2.32675,-0.00666875610550452,-40.5547829207639
3,2.327,-0.00667048413718024,-40.5592606309266
3,2.32725,-0.00667221269070444,-40.5637384106991
3,2.3275,-0.00667394176625403,-40.568216260145
3,2.32775,-0.00667567136400304,-40.5726941793279
3,2.328,-0.00667740148411777,-40.5771721683117
3,2.32825,-0.00667913212677707,-40.5816502271601
3,2.3285,-0.00668086329215112,-40.5861283559374
3,2.32875,-0.00668259498041489,-40.5906065547075
3,2.329,-0.00668432719174241,-40.5950848235348
3,2.32925,-0.00668605992630482,-40.5995631624835
3,2.3295,-0.00668779318427807,-40.6040415716183
3,2.32975,-0.00668952696583232,-40.6085200510036
3,2.33,-0.00669126127114642,-40.6129986007043
3,2.33025,-0.00669299610039055,-40.6174772207852
3,2.3305,-0.00669473145373873,-40.6219559113111
3,2.33075,-0.00669646733136788,-40.6264346723473
3,2.331,-0.00669820373345106,-40.6309135039589
3,2.33125,-0.00669994066016327,-40.6353924062112
3,2.3315,-0.0067016781116766,-40.6398713791697
3,2.33175,-0.00670341608816895,-40.6443504228999
3,2.332,-0.00670515458981336,-40.6488295374676
3,2.33225,-0.00670689361678774,-40.6533087229384
3,2.3325,-0.00670863316926225,-40.6577879793784
3,2.33275,-0.00671037324741671,-40.6622673068536
3,2.333,-0.00671211385142419,-40.6667467054301
3,2.33325,-0.00671385498146064,-40.6712261751743
3,2.3335,-0.00671559663770105,-40.6757057161526
3,2.33375,-0.00671733882032526,-40.6801853284314
3,2.334,-0.00671908152950342,-40.6846650120775
3,2.33425,-0.00672082476541536,-40.6891447671576
3,2.3345,-0.00672256852823511,-40.6936245937387
3,2.33475,-0.00672431281814055,-40.6981044918877
3,2.335,-0.00672605763530766,-40.7025844616718
3,2.33525,-0.0067278029799124,-40.7070645031584
3,2.3355,-0.00672954885213264,-40.7115446164147
3,2.33575,-0.00673129525214533,-40.7160248015084
3,2.336,-0.00673304218012834,-40.7205050585071
3,2.33625,-0.0067347896362538,-40.7249853874786
3,2.3365,-0.0067365376207044,-40.7294657884907
3,2.33675,-0.00673828613365419,-40.7339462616115
3,2.337,-0.00674003517528396,-40.7384268069092
3,2.33725,-0.00674178474577062,-40.742907424452
3,2.3375,-0.00674353484528629,-40.7473881143085
3,2.33775,-0.00674528547401851,-40.751868876547
3,2.338,-0.00674703663213842,-40.7563497112363
3,2.33825,-0.00674878831982391,-40.7608306184451
3,2.3385,-0.0067505405372577,-40.7653115982425
3,2.33875,-0.00675229328461769,-40.7697926506974
3,2.339,-0.00675404656207888,-40.7742737758791
3,2.33925,-0.00675580036982398,-40.7787549738568
3,2.3395,-0.00675755470802993,-40.7832362447
3,2.33975,-0.00675930957687559,-40.7877175884783
3,2.34,-0.00676106497653789,-40.7921990052614
3,2.34025,-0.00676282090720341,-40.7966804951191
3,2.3405,-0.00676457736904426,-40.8011620581213
3,2.34075,-0.00676633436224412,-40.8056436943382
3,2.341,-0.00676809188698089,-40.8101254038401
3,2.34125,-0.0067698499434344,-40.8146071866972
3,2.3415,-0.00677160853178545,-40.81908904298
3,2.34175,-0.00677336765221481,-40.8235709727592
3,2.342,-0.00677512730490137,-40.8280529761056
3,2.34225,-0.0067768874900259,-40.8325350530901
3,2.3425,-0.00677864820776825,-40.8370172037835
3,2.34275,-0.00678040945831402,-40.8414994282573
3,2.343,-0.00678217124183533,-40.8459817265825
3,2.34325,-0.00678393355852166,-40.8504640988307
3,2.3435,-0.00678569640854898,-40.8549465450734
3,2.34375,-0.00678745979210193,-40.8594290653824
3,2.344,-0.00678922370936036,-40.8639116598294
3,2.34425,-0.00679098816050506,-40.8683943284864
3,2.3445,-0.00679275314571778,-40.8728770714255
3,2.34475,-0.00679451866518222,-40.8773598887191
3,2.345,-0.00679628471907821,-40.8818427804394
3,2.34525,-0.00679805130759041,-40.886325746659
3,2.3455,-0.00679981843089864,-40.8908087874505
3,2.34575,-0.00680158608918951,-40.8952919028868
3,2.346,-0.00680335428263993,-40.8997750930407
3,2.34625,-0.00680512301143457,-40.9042583579854
3,2.3465,-0.00680689227575809,-40.908741697794
3,2.34675,-0.00680866207579515,-40.91322511254
3,2.347,-0.00681043241172461,-40.9177086022968
3,2.34725,-0.00681220328373209,-40.9221921671379
3,2.3475,-0.00681397469199937,-40.9266758071373
3,2.34775,-0.00681574663671303,-40.9311595223688
3,2.348,-0.00681751911805773,-40.9356433129065
3,2.34825,-0.00681929213621234,-40.9401271788246
3,2.3485,-0.00682106569136441,-40.9446111201973
3,2.34875,-0.00682283978369667,-40.9490951370992
3,2.349,-0.00682461441339572,-40.953579229605
3,2.34925,-0.00682638958064236,-40.9580633977892
3,2.3495,-0.00682816528562607,-40.962547641727
3,2.34975,-0.00682994152852861,-40.9670319614933
3,2.35,-0.00683171830953562,-40.9715163571634
3,2.35025,-0.00683349562883368,-40.9760008288125
3,2.3505,-0.00683527348660553,-40.9804853765161
3,2.35075,-0.00683705188304259,-40.98497000035
3,2.351,-0.00683883081832082,-40.9894547003898
3,2.35125,-0.00684061029263359,-40.9939394767115
3,2.3515,-0.00684239030616555,-40.9984243293911
3,2.35175,-0.00684417085909847,-41.0029092585049
3,2.352,-0.00684595195162377,-41.0073942641292
3,2.35225,-0.00684773358392708,-41.0118793463405
3,2.3525,-0.00684951575619307,-41.0163645052156
3,2.35275,-0.00685129846860928,-41.0208497408311
3,2.353,-0.00685308172136232,-41.0253350532641
3,2.35325,-0.00685486551464071,-41.0298204425916
3,2.3535,-0.00685664984863105,-41.0343059088909
3,2.35375,-0.0068584347235209,-41.0387914522395
3,2.354,-0.00686022013949396,-41.0432770727147
3,2.35425,-0.00686200609674454,-41.0477627703945
3,2.3545,-0.00686379259545441,-41.0522485453565
3,2.35475,-0.00686557963581693,-41.0567343976788
3,2.355,-0.00686736721801677,-41.0612203274396
3,2.35525,-0.00686915534224148,-41.0657063347171
3,2.3555,-0.00687094400868538,-41.0701924195899
3,2.35575,-0.00687273321752832,-41.0746785821365
3,2.356,-0.00687452296896558,-41.0791648224357
3,2.35625,-0.00687631326318665,-41.0836511405664
3,2.3565,-0.00687810410037524,-41.0881375366077
3,2.35675,-0.00687989548072759,-41.0926240106387
3,2.357,-0.00688168740442644,-41.097110562739
3,2.35725,-0.00688347987166611,-41.101597192988
3,2.3575,-0.00688527288263321,-41.1060839014654
3,2.35775,-0.00688706643752108,-41.110570688251
3,2.358,-0.00688886053651826,-41.1150575534249
3,2.35825,-0.00689065517981327,-41.1195444970672
3,2.3585,-0.00689245036759948,-41.1240315192582
3,2.35875,-0.00689424610006637,-41.1285186200784
3,2.359,-0.00689604237740345,-41.1330057996084
3,2.35925,-0.00689783919980311,-41.1374930579291
3,2.3595,-0.0068996365674587,-41.1419803951213
3,2.35975,-0.00690143448055682,-41.1464678112661
3,2.36,-0.00690323293929373,-41.1509553064449
3,2.36025,-0.00690503194385796,-41.155442880739
3,2.3605,-0.00690683149444094,-41.1599305342301
3,2.36075,-0.00690863159123506,-41.1644182669998
3,2.361,-0.00691043223443657,-41.1689060791301
3,2.36125,-0.00691223342423208,-41.1733939707031
3,2.3615,-0.00691403516081784,-41.1778819418009
3,2.36175,-0.00691583744438432,-41.182369992506
3,2.362,-0.00691764027512584,-41.1868581229009
3,2.36225,-0.00691944365323382,-41.1913463330683
3,2.3625,-0.00692124757890357,-41.1958346230911
3,2.36275,-0.00692305205232844,-41.2003229930524
3,2.363,-0.00692485707370082,-41.2048114430354
3,2.36325,-0.00692666264321408,-41.2092999731234
3,2.3635,-0.00692846876106351,-41.2137885833999
3,2.36375,-0.00693027542744151,-41.2182772739488
3,2.364,-0.00693208264254433,-41.2227660448537
3,2.36425,-0.00693389040656533,-41.2272548961989
3,2.3645,-0.00693569871969787,-41.2317438280684
3,2.36475,-0.00693750758213919,-41.2362328405466
3,2.365,-0.0069393169940836,-41.2407219337181
3,2.36525,-0.00694112695572543,-41.2452111076677
3,2.3655,-0.00694293746725999,-41.24970036248
3,2.36575,-0.00694474852888352,-41.2541896982403
3,2.366,-0.00694656014079036,-41.2586791150337
3,2.36625,-0.00694837230318062,-41.2631686129455
3,2.3665,-0.00695018501624671,-41.2676581920614
3,2.36675,-0.00695199828018199,-41.2721478524671
3,2.367,-0.00695381209518754,-41.2766375942484
3,2.36725,-0.00695562646146156,-41.2811274174914
3,2.3675,-0.00695744137919548,-41.2856173222824
3,2.36775,-0.00695925684858845,-41.2901073087077
3,2.368,-0.00696107286983772,-41.294597376854
3,2.36825,-0.00696288944314242,-41.299087526808
3,2.3685,-0.00696470656869882,-41.3035777586566
3,2.36875,-0.00696652424670415,-41.3080680724869
3,2.369,-0.00696834247735565,-41.3125584683863
3,2.36925,-0.00697016126085438,-41.3170489464421
3,2.3695,-0.00697198059739469,-41.321539506742
3,2.36975,-0.00697380048717671,-41.3260301493738
3,2.37,-0.00697562093040055,-41.3305208744255
3,2.37025,-0.00697744192726344,-41.3350116819852
3,2.3705,-0.00697926347796455,-41.3395025721412
3,2.37075,-0.0069810855827011,-41.3439935449822
3,2.371,-0.00698290824167708,-41.3484846005967
3,2.37125,-0.00698473145508971,-41.3529757390737
3,2.3715,-0.00698655522313913,-41.3574669605021
3,2.37175,-0.00698837954602353,-41.3619582649713
3,2.372,-0.00699020442394786,-41.3664496525706
3,2.37225,-0.00699202985710549,-41.3709411233896
3,2.3725,-0.00699385584570233,-41.3754326775181
3,2.37275,-0.00699568238993853,-41.3799243150461
3,2.373,-0.00699750949001033,-41.3844160360636
3,2.37325,-0.00699933714612559,-41.3889078406611
3,2.3735,-0.00700116535848251,-41.3933997289289
3,2.37375,-0.00700299412728219,-41.3978917009578
3,2.374,-0.00700482345272763,-41.4023837568387
3,2.37425,-0.00700665333501994,-41.4068758966625
3,2.3745,-0.00700848377436022,-41.4113681205207
3,2.37475,-0.00701031477095437,-41.4158604285045
3,2.375,-0.00701214632500061,-41.4203528207055
3,2.37525,-0.00701397843670484,-41.4248452972156
3,2.3755,-0.00701581110626721,-41.4293378581268
3,2.37575,-0.00701764433389266,-41.4338305035312
3,2.376,-0.00701947811978519,-41.4383232335212
3,2.37625,-0.00702131246414589,-41.4428160481893
3,2.3765,-0.00702314736718069,-41.4473089476283
3,2.37675,-0.00702498282909357,-41.451801931931
3,2.377,-0.00702681885008564,-41.4562950011907
3,2.37725,-0.00702865543036474,-41.4607881555006
3,2.3775,-0.00703049257013487,-41.4652813949541
3,2.37775,-0.00703233026960098,-41.4697747196451
3,2.378,-0.00703416852896514,-41.4742681296673
3,2.37825,-0.00703600734843328,-41.4787616251149
3,2.3785,-0.00703784672821614,-41.4832552060821
3,2.37875,-0.00703968666850999,-41.4877488726633
3,2.379,-0.00704152716953041,-41.4922426249532
3,2.37925,-0.00704336823147465,-41.4967364630468
3,2.3795,-0.00704520985455633,-41.5012303870389
3,2.37975,-0.00704705203897561,-41.5057243970248
3,2.38,-0.00704889478494226,-41.5102184931001
3,2.38025,-0.00705073809266608,-41.5147126753602
3,2.3805,-0.00705258196235009,-41.519206943901
3,2.38075,-0.00705442639419828,-41.5237012988187
3,2.381,-0.00705627138842721,-41.5281957402092
3,2.38125,-0.00705811694523605,-41.5326902681692
3,2.3815,-0.00705996306483554,-41.5371848827952
3,2.38175,-0.00706180974743643,-41.5416795841841
3,2.382,-0.00706365699324467,-41.5461743724327
3,2.38225,-0.00706550480246907,-41.5506692476385
3,2.3825,-0.00706735317531748,-41.5551642098988
3,2.38275,-0.00706920211199971,-41.5596592593112
3,2.383,-0.00707105161272553,-41.5641543959735
3,2.38325,-0.00707290167770281,-41.5686496199838
3,2.3835,-0.0070747523071423,-41.5731449314403
3,2.38375,-0.0070766035012538,-41.5776403304415
3,2.384,-0.00707845526024805,-41.582135817086
3,2.38425,-0.00708030758433293,-41.5866313914726
3,2.3845,-0.00708216047372304,-41.5911270537003
3,2.38475,-0.00708401392862431,-41.5956228038686
3,2.385,-0.00708586794924944,-41.6001186420767
3,2.38525,-0.00708772253581015,-41.6046145684244
3,2.3855,-0.00708957768851913,-41.6091105830116
3,2.38575,-0.00709143340758519,-41.6136066859383
3,2.386,-0.00709328969322393,-41.6181028773049
3,2.38625,-0.00709514654564321,-41.6225991572118
3,2.3865,-0.00709700396505668,-41.6270955257598
3,2.38675,-0.00709886195167703,-41.6315919830498
3,2.387,-0.00710072050571503,-41.6360885291829
3,2.38725,-0.00710257962738914,-41.6405851642606
3,2.3875,-0.00710443931690917,-41.6450818883842
3,2.38775,-0.00710629957448588,-41.6495787016557
3,2.388,-0.00710816040033774,-41.654075604177
3,2.38825,-0.00711002179467649,-41.6585725960504
3,2.3885,-0.00711188375771674,-41.6630696773781
3,2.38875,-0.00711374628966926,-41.667566848263
3,2.389,-0.00711560939075156,-41.6720641088077
3,2.38925,-0.00711747306118117,-41.6765614591155
3,2.3895,-0.0071193373011698,-41.6810588992895
3,2.38975,-0.00712120211093208,-41.6855564294333
3,2.39,-0.00712306749068457,-41.6900540496506
3,2.39025,-0.00712493344064575,-41.6945517600453
3,2.3905,-0.00712679996102637,-41.6990495607215
3,2.39075,-0.00712866705204301,-41.7035474517838
3,2.391,-0.00713053471391896,-41.7080454333366
3,2.39125,-0.00713240294686499,-41.7125435054847
3,2.3915,-0.00713427175109766,-41.7170416683333
3,2.39175,-0.00713614112683545,-41.7215399219876
3,2.392,-0.00713801107429975,-41.726038266553
3,2.39225,-0.00713988159370131,-41.7305367021353
3,2.3925,-0.00714175268526249,-41.7350352288404
3,2.39275,-0.00714362434919888,-41.7395338467745
3,2.393,-0.00714549658573186,-41.7440325560439
3,2.39325,-0.00714736939507703,-41.7485313567552
3,2.3935,-0.00714924277745382,-41.7530302490154
3,2.39375,-0.00715111673308171,-41.7575292329314
3,2.394,-0.00715299126218304,-41.7620283086105
3,2.39425,-0.0071548663649705,-41.7665274761603
3,2.3945,-0.0071567420416703,-41.7710267356886
3,2.39475,-0.00715861829250095,-41.7755260873032
3,2.395,-0.00716049511767995,-41.7800255311124
3,2.39525,-0.0071623725174287,-41.7845250672247
3,2.3955,-0.00716425049197148,-41.7890246957486
3,2.39575,-0.00716612904152774,-41.7935244167932
3,2.396,-0.0071680081663179,-41.7980242304676
3,2.39625,-0.00716988786656432,-41.802524136881
3,2.3965,-0.00717176814248645,-41.8070241361432
3,2.39675,-0.00717364899430954,-41.811524228364
3,2.397,-0.00717553042225401,-41.8160244136534
3,2.39725,-0.00717741242654221,-41.8205246921217
3,2.3975,-0.00717929500739941,-41.8250250638796
3,2.39775,-0.00718117816504697,-41.8295255290377
3,2.398,-0.00718306189970726,-41.8340260877072
3,2.39825,-0.00718494621160456,-41.8385267399992
3,2.3985,-0.00718683110096605,-41.8430274860253
3,2.39875,-0.00718871656801022,-41.8475283258972
3,2.399,-0.00719060261296716,-41.8520292597269
3,2.39925,-0.00719248923605439,-41.8565302876266
3,2.3995,-0.00719437643750391,-41.8610314097088
3,2.39975,-0.00719626421753809,-41.8655326260862
3,2.4,-0.00719815257638121,-41.8700339368717
3,2.40025,-0.00720004151425853,-41.8745353421786
3,2.4005,-0.00720193103139914,-41.8790368421203
3,2.40075,-0.00720382112802928,-41.8835384368104
3,2.401,-0.00720571180437227,-41.888040126363
3,2.40125,-0.00720760306065818,-41.8925419108921
3,2.4015,-0.00720949489710841,-41.8970437905122
3,2.40175,-0.00721138731395594,-41.901545765338
3,2.402,-0.00721328031142601,-41.9060478354845
3,2.40225,-0.00721517388974871,-41.9105500010667
3,2.4025,-0.00721706804914639,-41.9150522622001
3,2.40275,-0.0072189627898559,-41.9195546190003
3,2.403,-0.00722085811209863,-41.9240570715834
3,2.40325,-0.00722275401610852,-41.9285596200655
3,2.4035,-0.00722465050210986,-41.9330622645629
3,2.40375,-0.00722654757033756,-41.9375650051925
3,2.404,-0.00722844522101591,-41.9420678420711
3,2.40425,-0.00723034345437788,-41.946570775316
3,2.4045,-0.00723224227065261,-41.9510738050445
3,2.40475,-0.00723414167007596,-41.9555769313744
3,2.405,-0.00723604165287029,-41.9600801544237
3,2.40525,-0.00723794221927148,-41.9645834743105
3,2.4055,-0.00723984336950961,-41.9690868911534
3,2.40575,-0.00724174510382056,-41.9735904050711
3,2.406,-0.0072436474224267,-41.9780940161827
3,2.40625,-0.00724555032557065,-41.9825977246073
3,2.4065,-0.0072474538134796,-41.9871015304644
3,2.40675,-0.00724935788638846,-41.991605433874
3,2.407,-0.0072512625445283,-41.9961094349559
3,2.40725,-0.00725316778813112,-42.0006135338307
3,2.4075,-0.00725507361743666,-42.0051177306187
3,2.40775,-0.00725698003267405,-42.0096220254409
