"cs_high [mm]","dis [mm]","Freq [GHz]","dB(S(1,1)) []","ang_deg(S(1,1)) [deg]"
18,-2,2.481,-0.0130722154487021,-141.007627285611
18,-2,2.482,-0.0130764188867018,-141.064758881561
18,-2,2.483,-0.0130806218228502,-141.121890655558
18,-2,2.484,-0.0130848242562715,-141.179022607369
18,-2,2.485,-0.0130890261860911,-141.236154736764
18,-2,2.486,-0.0130932276114263,-141.293287043512
18,-2,2.487,-0.0130974285314025,-141.350419527381
18,-2,2.488,-0.0131016289451391,-141.407552188139
18,-2,2.489,-0.0131058288517517,-141.464685025554
18,-2,2.49,-0.0131100282503616,-141.521818039395
18,-2,2.491,-0.0131142271400873,-141.578951229429
18,-2,2.492,-0.0131184255200462,-141.636084595423
18,-2,2.493,-0.0131226233893521,-141.693218137146
18,-2,2.494,-0.0131268207471167,-141.750351854364
18,-2,2.495,-0.0131310175924612,-141.807485746844
18,-2,2.496,-0.0131352139244964,-141.864619814354
18,-2,2.497,-0.0131394097423321,-141.92175405666
18,-2,2.498,-0.0131436050450877,-141.978888473528
18,-2,2.499,-0.0131477998318653,-142.036023064726
18,-2,2.5,-0.0131519941017793,-142.093157830019
18,-2,2.501,-0.0131561878539397,-142.150292769173
18,-2,2.502,-0.013160381087458,-142.207427881955
18,-2,2.503,-0.0131645738014344,-142.264563168131
18,-2,2.504,-0.0131687659949864,-142.321698627464
18,-2,2.505,-0.0131729576672159,-142.378834259722
18,-2,2.506,-0.0131771488172289,-142.43597006467
18,-2,2.507,-0.0131813394441313,-142.493106042072
18,-2,2.508,-0.0131855295470318,-142.550242191693
18,-2,2.509,-0.0131897191250305,-142.607378513299
18,-2,2.51,-0.0131939081772342,-142.664515006653
18,-2,2.511,-0.0131980967027451,-142.721651671521
18,-2,2.512,-0.013202284700667,-142.778788507667
18,-2,2.513,-0.0132064721701019,-142.835925514854
18,-2,2.514,-0.0132106591101528,-142.893062692847
18,-2,2.515,-0.0132148455199189,-142.95020004141
18,-2,2.516,-0.013219031398504,-143.007337560306
18,-2,2.517,-0.0132232167450063,-143.064475249299
18,-2,2.518,-0.0132274015585307,-143.121613108152
18,-2,2.519,-0.0132315858381725,-143.178751136628
18,-2,2.52,-0.0132357695830366,-143.235889334491
18,-2,2.521,-0.0132399527922172,-143.293027701503
18,-2,2.522,-0.0132441354648162,-143.350166237427
18,-2,2.523,-0.0132483175999349,-143.407304942026
18,-2,2.524,-0.0132524991966664,-143.464443815062
18,-2,2.525,-0.0132566802541156,-143.521582856297
18,-2,2.526,-0.0132608607713769,-143.578722065494
18,-2,2.527,-0.0132650407475502,-143.635861442415
18,-2,2.528,-0.0132692201817357,-143.693000986821
18,-2,2.529,-0.0132733990730285,-143.750140698475
18,-2,2.53,-0.0132775774205287,-143.807280577137
18,-2,2.531,-0.0132817552233373,-143.864420622569
18,-2,2.532,-0.0132859324805486,-143.921560834533
18,-2,2.533,-0.0132901091912655,-143.97870121279
18,-2,2.534,-0.0132942853545833,-144.0358417571
18,-2,2.535,-0.0132984609696029,-144.092982467224
18,-2,2.536,-0.0133026360354234,-144.150123342924
18,-2,2.537,-0.013306810551144,-144.20726438396
18,-2,2.538,-0.0133109845158655,-144.264405590092
18,-2,2.539,-0.0133151579286891,-144.321546961081
18,-2,2.54,-0.0133193307887147,-144.378688496686
18,-2,2.541,-0.0133235030950415,-144.435830196669
18,-2,2.542,-0.0133276748467771,-144.492972060788
18,-2,2.543,-0.0133318460430158,-144.550114088803
18,-2,2.544,-0.0133360166828654,-144.607256280475
18,-2,2.545,-0.0133401867654337,-144.664398635563
18,-2,2.546,-0.0133443562898196,-144.721541153825
18,-2,2.547,-0.0133485252551271,-144.778683835023
18,-2,2.548,-0.0133526936604678,-144.835826678913
18,-2,2.549,-0.0133568615049446,-144.892969685256
18,-2,2.55,-0.0133610287876702,-144.950112853811
18,-2,2.551,-0.0133651955077492,-145.007256184336
18,-2,2.552,-0.0133693616642934,-145.06439967659
18,-2,2.553,-0.0133735272564153,-145.121543330331
18,-2,2.554,-0.0133776922832275,-145.178687145318
18,-2,2.555,-0.0133818567438425,-145.23583112131
18,-2,2.556,-0.0133860206373798,-145.292975258064
18,-2,2.557,-0.0133901839629517,-145.350119555338
18,-2,2.558,-0.0133943467196807,-145.407264012891
18,-2,2.559,-0.0133985089066849,-145.46440863048
18,-2,2.56,-0.0134026705230877,-145.521553407863
18,-2,2.561,-0.0134068315680112,-145.578698344798
18,-2,2.562,-0.0134109920405835,-145.635843441042
18,-2,2.563,-0.0134151519399276,-145.692988696352
18,-2,2.564,-0.0134193112651814,-145.750134110487
18,-2,2.565,-0.0134234700154698,-145.807279683203
18,-2,2.566,-0.0134276281899296,-145.864425414258
18,-2,2.567,-0.0134317857877004,-145.921571303407
18,-2,2.568,-0.013435942807915,-145.97871735041
18,-2,2.569,-0.0134400992497208,-146.035863555021
18,-2,2.57,-0.013444255112264,-146.093009916998
18,-2,2.571,-0.0134484103946852,-146.150156436099
18,-2,2.572,-0.0134525650961414,-146.207303112078
18,-2,2.573,-0.01345671921578,-146.264449944693
18,-2,2.574,-0.0134608727527645,-146.321596933701
18,-2,2.575,-0.0134650257062511,-146.378744078857
18,-2,2.576,-0.0134691780754054,-146.435891379918
18,-2,2.577,-0.013473329859393,-146.493038836639
18,-2,2.578,-0.0134774810573855,-146.550186448778
18,-2,2.579,-0.0134816316685589,-146.607334216091
18,-2,2.58,-0.0134857816920898,-146.664482138332
18,-2,2.581,-0.0134899311271668,-146.721630215259
18,-2,2.582,-0.0134940799729691,-146.778778446626
18,-2,2.583,-0.0134982282286991,-146.835926832191
18,-2,2.584,-0.0135023758935475,-146.893075371708
18,-2,2.585,-0.0135065229667197,-146.950224064933
18,-2,2.586,-0.0135106694474207,-147.007372911622
18,-2,2.587,-0.0135148153348627,-147.06452191153
18,-2,2.588,-0.0135189606282654,-147.121671064414
18,-2,2.589,-0.0135231053268532,-147.178820370028
18,-2,2.59,-0.0135272494298566,-147.235969828128
18,-2,2.591,-0.0135313929365097,-147.293119438469
18,-2,2.592,-0.0135355358460545,-147.350269200807
18,-2,2.593,-0.0135396781577416,-147.407419114898
18,-2,2.594,-0.0135438198708256,-147.464569180496
18,-2,2.595,-0.0135479609845743,-147.521719397357
18,-2,2.596,-0.013552101498254,-147.578869765236
18,-2,2.597,-0.0135562414111421,-147.636020283889
18,-2,2.598,-0.0135603807225281,-147.693170953071
18,-2,2.599,-0.013564519431704,-147.750321772536
18,-2,2.6,-0.0135686575379765,-147.807472742042
18,-2,2.601,-0.0135727950406561,-147.864623861342
18,-2,2.602,-0.0135769319390619,-147.921775130192
18,-2,2.603,-0.0135810682325287,-147.978926548348
18,-2,2.604,-0.0135852039203929,-148.036078115565
18,-2,2.605,-0.0135893390020095,-148.093229831597
18,-2,2.606,-0.0135934734767363,-148.150381696202
18,-2,2.607,-0.0135976073439544,-148.207533709133
18,-2,2.608,-0.0136017406030388,-148.264685870147
18,-2,2.609,-0.0136058732533919,-148.321838179
18,-2,2.61,-0.0136100052944179,-148.378990635446
18,-2,2.611,-0.013614136725542,-148.436143239241
18,-2,2.612,-0.0136182675461957,-148.493295990142
18,-2,2.613,-0.0136223977558303,-148.550448887903
18,-2,2.614,-0.013626527353907,-148.607601932282
18,-2,2.615,-0.0136306563399033,-148.664755123033
18,-2,2.616,-0.0136347847133144,-148.721908459913
18,-2,2.617,-0.0136389124736446,-148.779061942679
18,-2,2.618,-0.013643039620421,-148.836215571086
18,-2,2.619,-0.0136471661531886,-148.89336934489
18,-2,2.62,-0.0136512920715042,-148.950523263849
18,-2,2.621,-0.0136554173749468,-149.00767732772
18,-2,2.622,-0.0136595420631206,-149.064831536258
18,-2,2.623,-0.0136636661356343,-149.121985889221
18,-2,2.624,-0.0136677895921327,-149.179140386366
18,-2,2.625,-0.013671912432275,-149.236295027451
18,-2,2.626,-0.0136760346557395,-149.293449812232
18,-2,2.627,-0.0136801562622347,-149.350604740469
18,-2,2.628,-0.0136842772514903,-149.407759811918
18,-2,2.629,-0.0136883976232619,-149.464915026338
18,-2,2.63,-0.0136925173773275,-149.522070383487
18,-2,2.631,-0.013696636513494,-149.579225883124
18,-2,2.632,-0.0137007550315992,-149.636381525007
18,-2,2.633,-0.0137048729315071,-149.693537308897
18,-2,2.634,-0.0137089902131114,-149.750693234553
18,-2,2.635,-0.0137131068763409,-149.807849301733
18,-2,2.636,-0.013717222921152,-149.865005510199
18,-2,2.637,-0.0137213383475411,-149.922161859711
18,-2,2.638,-0.0137254531555382,-149.979318350029
18,-2,2.639,-0.0137295673452042,-150.036474980915
18,-2,2.64,-0.0137336809166463,-150.09363175213
18,-2,2.641,-0.0137377938700106,-150.150788663437
18,-2,2.642,-0.0137419062054835,-150.207945714598
18,-2,2.643,-0.0137460179232931,-150.265102905375
18,-2,2.644,-0.0137501290237166,-150.322260235532
18,-2,2.645,-0.0137542395070738,-150.379417704833
18,-2,2.646,-0.0137583493737396,-150.436575313042
18,-2,2.647,-0.0137624586241361,-150.493733059924
18,-2,2.648,-0.0137665672587397,-150.550890945245
18,-2,2.649,-0.0137706752780844,-150.60804896877
18,-2,2.65,-0.0137747826827625,-150.665207130266
18,-2,2.651,-0.0137788894734231,-150.722365429501
18,-2,2.652,-0.0137829956507868,-150.779523866242
18,-2,2.653,-0.0137871012156304,-150.836682440259
18,-2,2.654,-0.0137912061688115,-150.89384115132
18,-2,2.655,-0.0137953105112488,-150.950999999196
18,-2,2.656,-0.0137994142439508,-151.008158983659
18,-2,2.657,-0.0138035173679896,-151.06531810448
18,-2,2.658,-0.013807619884535,-151.122477361432
18,-2,2.659,-0.0138117217948332,-151.179636754288
18,-2,2.66,-0.0138158231002276,-151.236796282825
18,-2,2.661,-0.0138199238021567,-151.293955946816
18,-2,2.662,-0.0138240239021552,-151.35111574604
18,-2,2.663,-0.0138281234018671,-151.408275680275
18,-2,2.664,-0.0138322223030399,-151.465435749299
18,-2,2.665,-0.0138363206075436,-151.522595952893
18,-2,2.666,-0.0138404183173679,-151.57975629084
18,-2,2.667,-0.0138445154346235,-151.636916762921
18,-2,2.668,-0.0138486119615627,-151.694077368922
18,-2,2.669,-0.0138527079005745,-151.751238108629
18,-2,2.67,-0.0138568032541951,-151.80839898183
18,-2,2.671,-0.013860898025111,-151.865559988313
18,-2,2.672,-0.0138649922161792,-151.92272112787
18,-2,2.673,-0.0138690858304259,-151.979882400294
18,-2,2.674,-0.0138731788710542,-152.03704380538
18,-2,2.675,-0.0138772713414621,-152.094205342925
18,-2,2.676,-0.0138813632452505,-152.151367012726
18,-2,2.677,-0.0138854545862212,-152.208528814587
18,-2,2.678,-0.0138895453684109,-152.265690748309
18,-2,2.679,-0.013893635596083,-152.3228528137
18,-2,2.68,-0.013897725273758,-152.380015010567
18,-2,2.681,-0.0139018144062095,-152.437177338721
18,-2,2.682,-0.0139059029984968,-152.494339797977
18,-2,2.683,-0.013909991055972,-152.551502388152
18,-2,2.684,-0.0139140785842964,-152.608665109066
18,-2,2.685,-0.0139181655894596,-152.665827960542
18,-2,2.686,-0.0139222520778076,-152.722990942408
18,-2,2.687,-0.0139263380560495,-152.780154054494
18,-2,2.688,-0.0139304235312868,-152.837317296634
18,-2,2.689,-0.0139345085110467,-152.894480668668
18,-2,2.69,-0.0139385930032952,-152.951644170439
18,-2,2.691,-0.0139426770164684,-153.008807801793
18,-2,2.692,-0.013946760559504,-153.065971562584
18,-2,2.693,-0.0139508436418755,-153.123135452669
18,-2,2.694,-0.0139549262736264,-153.180299471911
18,-2,2.695,-0.013959008465404,-153.237463620179
18,-2,2.696,-0.0139630902285055,-153.294627897347
18,-2,2.697,-0.0139671715749169,-153.351792303296
18,-2,2.698,-0.013971252517367,-153.408956837915
18,-2,2.699,-0.0139753330693677,-153.466121501098
18,-2,2.7,-0.0139794132452861,-153.523286292748
18,-2,2.701,-0.0139834930603855,-153.580451212777
18,-2,2.702,-0.0139875725309114,-153.637616261103
18,-2,2.703,-0.0139916516741401,-153.694781437655
18,-2,2.704,-0.0139957305084789,-153.751946742371
18,-2,2.705,-0.0139998090535329,-153.809112175201
18,-2,2.706,-0.0140038873302063,-153.866277736104
18,-2,2.707,-0.0140079653607972,-153.923443425051
18,-2,2.708,-0.014012043169116,-153.980609242027
18,-2,2.709,-0.0140161207805896,-154.037775187029
18,-2,2.71,-0.0140201982224149,-154.094941260069
18,-2,2.711,-0.0140242755236745,-154.152107461174
18,-2,2.712,-0.014028352715521,-154.209273790387
18,-2,2.713,-0.0140324298313402,-154.266440247769
18,-2,2.714,-0.0140365069069382,-154.323606833401
18,-2,2.715,-0.0140405839807544,-154.38077354738
18,-2,2.716,-0.0140446610941067,-154.43794038983
18,-2,2.717,-0.014048738291426,-154.495107360894
18,-2,2.718,-0.0140528156205673,-154.552274460742
18,-2,2.719,-0.0140568931331132,-154.60944168957
18,-2,2.72,-0.0140609708847138,-154.666609047603
18,-2,2.721,-0.0140650489355065,-154.723776535098
18,-2,2.722,-0.014069127350533,-154.780944152344
18,-2,2.723,-0.0140732062002305,-154.838111899667
18,-2,2.724,-0.0140772855609832,-154.895279777433
18,-2,2.725,-0.014081365515733,-154.95244778605
18,-2,2.726,-0.0140854461546603,-155.009615925971
18,-2,2.727,-0.0140895275759695,-155.0667841977
18,-2,2.728,-0.0140936098867588,-155.123952601794
18,-2,2.729,-0.0140976932040003,-155.181121138871
18,-2,2.73,-0.0141017776556774,-155.238289809611
18,-2,2.731,-0.0141058633820386,-155.295458614764
18,-2,2.732,-0.0141099505370514,-155.352627555156
18,-2,2.733,-0.0141140392900643,-155.409796631696
18,-2,2.734,-0.0141181298276764,-155.466965845384
18,-2,2.735,-0.0141222223559265,-155.524135197319
18,-2,2.736,-0.0141263171027768,-155.581304688707
18,-2,2.737,-0.0141304143209972,-155.638474320873
18,-2,2.738,-0.0141345142914908,-155.695644095273
18,-2,2.739,-0.0141386173271767,-155.752814013505
18,-2,2.74,-0.0141427237774598,-155.809984077323
18,-2,2.741,-0.0141468340335331,-155.867154288654
18,-2,2.742,-0.0141509485345041,-155.924324649611
18,-2,2.743,-0.0141550677746761,-155.981495162517
18,-2,2.744,-0.014159192312111,-156.03866582992
18,-2,2.745,-0.0141633227787581,-156.095836654619
18,-2,2.746,-0.014167459892566,-156.153007639683
18,-2,2.747,-0.0141716044718953,-156.210178788481
18,-2,2.748,-0.0141757574528436,-156.267350104704
18,-2,2.749,-0.0141799199101243,-156.324521592394
18,-2,2.75,-0.0141840930823177,-156.38169325597
18,-2,2.751,-0.0141882784026097,-156.43886510025
18,-2,2.752,-0.0141924775363213,-156.496037130472
18,-2,2.753,-0.0141966924270054,-156.553209352302
18,-2,2.754,-0.0142009253532847,-156.61038177183
18,-2,2.755,-0.0142051789993337,-156.667554395539
18,-2,2.756,-0.0142094565426215,-156.724727230236
18,-2,2.757,-0.0142137617636749,-156.781900282921
18,-2,2.758,-0.0142180991839307,-156.839073560568
18,-2,2.759,-0.0142224742394532,-156.89624706975
18,-2,2.76,-0.0142268935003781,-156.953420816063
18,-2,2.761,-0.0142313649482885,-157.010594803194
18,-2,2.762,-0.0142358983262577,-157.067769031493
18,-2,2.763,-0.0142405055779254,-157.124943495736
18,-2,2.764,-0.0142452013915261,-157.182118181677
18,-2,2.765,-0.0142500038578102,-157.239293060701
18,-2,2.766,-0.0142549352297631,-157.29646808157
18,-2,2.767,-0.0142600227198318,-157.353643157672
18,-2,2.768,-0.01426529915359,-157.410818147461
18,-2,2.769,-0.0142708030527099,-157.467992824828
18,-2,2.77,-0.0142765772288423,-157.52516683537
18,-2,2.771,-0.0142826640520618,-157.582339635172
18,-2,2.772,-0.0142890940274673,-157.639510414042
18,-2,2.773,-0.0142958623307008,-157.696678022819
18,-2,2.774,-0.0143028871862841,-157.753840967171
18,-2,2.775,-0.0143099500662566,-157.81099760585
18,-2,2.776,-0.0143166415491542,-157.868146753223
18,-2,2.777,-0.0143223814069214,-157.925288745917
18,-2,2.778,-0.0143265990283092,-157.982426444951
18,-2,2.779,-0.0143290443946153,-158.03956497454
18,-2,2.78,-0.0143299861031595,-158.096709633227
18,-2,2.781,-0.0143300745110784,-158.15386346711
18,-2,2.782,-0.0143299961176993,-158.211026555201
18,-2,2.783,-0.0143302246252746,-158.268197061819
18,-2,2.784,-0.0143309794986176,-158.325372644896
18,-2,2.785,-0.0143323013284224,-158.382551294747
18,-2,2.786,-0.0143341397195012,-158.439731578148
18,-2,2.787,-0.0143364124298976,-158.496912578857
18,-2,2.788,-0.0143390355978294,-158.554093754788
18,-2,2.789,-0.0143419358275285,-158.611274807446
18,-2,2.79,-0.0143450531766154,-158.668455587395
18,-2,2.791,-0.0143483403275576,-158.72563603257
18,-2,2.792,-0.0143517605306833,-158.782816130149
18,-2,2.793,-0.0143552854265278,-158.839995893736
18,-2,2.794,-0.0143588931460798,-158.897175350033
18,-2,2.795,-0.014362566780761,-158.954354531209
18,-2,2.796,-0.0143662931967221,-159.011533470649
18,-2,2.797,-0.0143700621333119,-159.068712200693
18,-2,2.798,-0.0143738655234212,-159.125890751509
18,-2,2.799,-0.0143776969824176,-159.183069150628
18,-2,2.8,-0.0143815514234185,-159.240247422844
18,-2,2.801,-0.0143854247667156,-159.297425590298
18,-2,2.802,-0.0143893137192925,-159.354603672673
18,-2,2.803,-0.0143932156065691,-159.411781687412
18,-2,2.804,-0.014397128243284,-159.468959649958
18,-2,2.805,-0.0144010498337826,-159.52613757398
18,-2,2.806,-0.014404978894482,-159.583315471578
18,-2,2.807,-0.0144089141933138,-159.640493353475
18,-2,2.808,-0.014412854702002,-159.697671229183
18,-2,2.809,-0.0144167995583507,-159.754849107155
18,-2,2.81,-0.014420748036198,-159.812026994909
18,-2,2.811,-0.0144246995213574,-159.869204899147
18,-2,2.812,-0.0144286534922681,-159.92638282585
18,-2,2.813,-0.0144326095043336,-159.983560780365
18,-2,2.814,-0.0144365671771865,-160.040738767479
18,-2,2.815,-0.0144405261842879,-160.097916791487
18,-2,2.816,-0.0144444862443746,-160.155094856243
18,-2,2.817,-0.0144484471144387,-160.212272965214
18,-2,2.818,-0.0144524085838866,-160.269451121523
18,-2,2.819,-0.0144563704696901,-160.326629327983
18,-2,2.82,-0.0144603326123489,-160.383807587135
18,-2,2.821,-0.0144642948725098,-160.440985901271
18,-2,2.822,-0.0144682571281108,-160.498164272467
18,-2,2.823,-0.0144722192719736,-160.555342702599
18,-2,2.824,-0.0144761812097849,-160.612521193366
18,-2,2.825,-0.014480142858358,-160.669699746307
18,-2,2.826,-0.0144841041441713,-160.726878362816
18,-2,2.827,-0.0144880650021114,-160.784057044156
18,-2,2.828,-0.0144920253743942,-160.841235791473
18,-2,2.829,-0.01449598520964,-160.898414605804
18,-2,2.83,-0.0144999444620914,-160.955593488091
18,-2,2.831,-0.014503903090903,-161.012772439182
18,-2,2.832,-0.014507861059574,-161.06995145985
18,-2,2.833,-0.014511818335414,-161.127130550789
18,-2,2.834,-0.0145157748891011,-161.184309712629
18,-2,2.835,-0.0145197306943007,-161.241488945935
18,-2,2.836,-0.0145236857273038,-161.298668251216
18,-2,2.837,-0.0145276399667476,-161.355847628931
18,-2,2.838,-0.0145315933933526,-161.413027079488
18,-2,2.839,-0.0145355459896844,-161.470206603251
18,-2,2.84,-0.0145394977399526,-161.527386200546
18,-2,2.841,-0.0145434486298494,-161.584565871659
18,-2,2.842,-0.0145473986463653,-161.641745616841
18,-2,2.843,-0.0145513477776808,-161.698925436312
18,-2,2.844,-0.0145552960130166,-161.756105330261
18,-2,2.845,-0.014559243342547,-161.813285298852
18,-2,2.846,-0.0145631897572815,-161.870465342219
18,-2,2.847,-0.0145671352489978,-161.927645460477
18,-2,2.848,-0.0145710798101582,-161.984825653714
18,-2,2.849,-0.0145750234338338,-162.042005922001
18,-2,2.85,-0.0145789661136577,-162.099186265389
18,-2,2.851,-0.0145829078437566,-162.156366683909
18,-2,2.852,-0.014586848618715,-162.213547177578
18,-2,2.853,-0.0145907884335185,-162.270727746396
18,-2,2.854,-0.014594727283528,-162.327908390347
18,-2,2.855,-0.0145986651644256,-162.385089109405
18,-2,2.856,-0.0146026020722118,-162.442269903527
18,-2,2.857,-0.0146065380031442,-162.49945077266
18,-2,2.858,-0.0146104729537392,-162.55663171674
18,-2,2.859,-0.0146144069207295,-162.613812735692
18,-2,2.86,-0.014618339901049,-162.67099382943
18,-2,2.861,-0.0146222718918311,-162.728174997859
18,-2,2.862,-0.0146262028903584,-162.785356240877
18,-2,2.863,-0.0146301328940735,-162.842537558372
18,-2,2.864,-0.0146340619005583,-162.899718950223
18,-2,2.865,-0.0146379899075154,-162.956900416304
18,-2,2.866,-0.0146419169127671,-163.014081956481
18,-2,2.867,-0.0146458429142314,-163.071263570613
18,-2,2.868,-0.0146497679099296,-163.128445258552
